gene,Ast,End,Exc,Inh,Mic,NC,OPC,Olig,Per,VLMC
IMMT,0.0,0.0,0.0,0.014347202295552367,0.0,0.0,0.0,0.0,0.0,0.0
IMP3,0.0,0.0,0.13036867221858334,0.0,0.014246323529411764,0.0,0.0,0.0,0.09405838815789473,0.0
IMP4,0.0,0.0,0.10662487133901001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMPA1,0.0,0.0,0.21448600302849238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMPA1P1,0.30370498739220037,0.0,0.1880656848448887,0.0,0.0,0.23781529283754937,0.0,0.0,0.0,0.0
IMPA2,0.4208488538849655,0.0,0.16456910264807711,0.0,0.12988766922173903,0.1587694364033231,0.0,0.0,0.0,0.0
IMPACT,0.0,0.0,0.0,0.1482202447163515,0.0,0.0,0.0,0.0,0.0,0.0
IMPAD1,0.0,0.0,0.036797043136521004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMPDH1,0.0,0.13774548291881958,0.0,0.12686336390400949,0.0,0.011528742893240683,0.0,0.0,0.0,0.0
IMPDH1P10,0.0,0.8608537995328571,0.0,0.0,0.23220552607544387,0.06819158075601374,0.2097566302421112,0.09555006180469716,0.0,0.0
IMPDH1P11,0.0,0.0,0.667871068316592,0.40427895998726593,0.0,0.0,0.0,0.0,0.0,0.0
AC091807,0.0,0.0,0.0,0.0,0.0,0.8545752578936703,0.0,0.0,0.0,0.0
IMPDH1P3,0.0,0.22643130204724177,0.0,0.0,0.0,0.4988309129198829,0.0,0.26385556105098895,0.0,0.0
IMPDH1P4,0.0,0.0,0.0,0.0,0.0,0.919991214202849,0.0,0.0,0.0,0.0
IMPDH1P8,0.0,0.0,0.0477449237391223,0.09602757715036113,0.0,0.08319236252453369,0.1273446094743815,0.0,0.0,0.0
AL138725,0.0,0.0,0.0,0.1457730812013348,0.0,0.7418827495551632,0.0,0.0,0.0,0.0
IMPDH2,0.0,0.0,0.0,0.09771968854282537,0.0,0.0,0.0,0.0,0.0,0.0
IMPG1,0.04981718464351006,0.0,0.01270234864788996,0.0,0.0,0.08170593904196868,0.0,0.0024514917588149385,0.0,0.0
IMPG2,0.0,0.0,0.0,0.11334816462736373,0.0,0.23631224655543326,0.0,0.0,0.0,0.16662067872418457
INA,0.0,0.0,0.24931434757334042,0.34473569146398414,0.0,0.06689385817123603,0.0,0.0,0.0,0.0
PATJ,0.0,0.0,0.16417627877355245,0.0,0.0,0.2562853193234996,0.0,0.0,0.0,0.0
INAFM1,0.0,0.0,0.0,0.3678419073360776,0.0,0.0,0.0,0.0,0.3082914223803557,0.0
INAFM2,0.0,0.0,0.0,0.09827586206896552,0.023495871018482106,0.0,0.0,0.0,0.2903444114618921,0.0
INCENP,0.0,0.0,0.16136427435201647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INF2,0.0,0.08360778443113773,0.21310938523439693,0.0,0.0,0.0,0.0,0.5708832692941502,0.3394461056776567,0.0
ING1,0.0,0.0,0.15560961916346963,0.0,0.0,0.0,0.0,0.0,0.5698559637805777,0.0
ING2,0.0,0.0,0.2300316822561801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ING3,0.0783293488960765,0.0,0.0,0.08375973303670746,0.0,0.0,0.0,0.0,0.0,0.0231949298727262
ING4,0.0,0.0,0.04079723027977917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ING5,0.12779496554633665,0.0,0.0,0.0,0.0,0.11931459254579911,0.0,0.0,0.0,0.0
INHA,0.08271752085816449,0.0,0.1831687066859237,0.10817465528562048,0.0,0.13385308628871606,0.0,0.0,0.0,0.0
INHBA,0.0,0.0,0.4974510611914109,0.0,0.0,0.0,0.1607110231573846,0.0,0.0,0.0
INHBA-AS1,0.0,0.0,0.0,0.6251143553938583,0.0,0.0,0.11150927487352445,0.0,0.0,0.0
INHBB,0.9074462689065828,0.0,0.0,0.21918798665183536,0.0,0.29940483265060686,0.20719744562757267,0.0,0.0,0.0
INHBC,0.0,0.0,0.0,0.0,0.15975974320973846,0.3872796189412695,0.0,0.023041069627446495,0.0,0.0
INHBE,0.8693859089693524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INIP,0.0,0.0,0.13142135304575653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INMT-MINDY4,0.0,0.0,0.0,0.0,0.018796510136002052,0.4054072529559355,0.0,0.0,0.0,0.0
INO80,0.0,0.0,0.0013567886216899036,0.0,0.0,0.13658138555485366,0.0,0.0,0.0,0.007796257796257797
INO80C,0.0,0.0,0.17266304856367548,0.0,0.0,0.0,0.0,0.0,0.11924645132175678,0.0
INO80D,0.07980593446772606,0.0,0.0,0.0,0.0,0.042851126552958516,0.0,0.0,0.0,0.0
INO80E,0.1983962374750442,0.2284970835027623,0.0,0.0,0.0,0.06546167546396094,0.0,0.0,0.0,0.0
INPP1,0.1357052453944593,0.0,0.0,0.0,0.0,0.0,0.0,0.4908970463517199,0.0,0.0
INPP4A,0.0,0.0,0.2956352484990381,0.0,0.0,0.19883133291219204,0.0,0.0,0.0,0.0
INPP4B,0.0,0.0,0.0,0.36745904105151106,0.0,0.0,0.0,0.0,0.2486803566455822,0.0
INPP5A,0.0,0.0,0.039183119678113595,0.0,0.0,0.10249526216045483,0.0,0.30781276155861026,0.09900223338604447,0.0
INPP5B,0.12979890310786105,0.0,0.00746233741929447,0.0,0.0,0.04219309328279638,0.0,0.0,0.0,0.0
INPP5D,0.0,0.4830895167217002,0.0,0.0,0.717383780144724,0.1072334578576499,0.0,0.0,0.0,0.0
INPP5E,0.03874279285613838,0.0,0.07619069898006925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INPP5F,0.0,0.0,0.0,0.4641084097997904,0.0,0.0,0.0,0.0,0.0,0.0
INPP5J,0.0,0.0,0.0,0.7303161247630874,0.0,0.0,0.0,0.0,0.09200246710526316,0.0
INPP5K,0.11252178152882064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140427255514779,0.0
INPPL1,0.6497950687481868,0.0627245508982036,0.0,0.0,0.5192123298575918,0.0,0.21862480381082922,0.0,0.0,0.0
INS-IGF2,0.1051509186351706,0.0,0.0,0.0,0.0,0.5112217471705778,0.7110986267908403,0.07070457354758962,0.0,0.0
INSC,0.24277164440807578,0.0,0.0,0.0,0.0,0.4426424046105883,0.5985152386647599,0.0,0.0,0.0
INSIG1,0.020285473210518913,0.0,0.0,0.09616240266963293,0.0,0.0,0.0,0.520893557712912,0.0,0.0
INSIG2,0.0,0.0,0.1435154861046131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSL5,0.09475566150178784,0.0,0.5864533621818456,0.11186802363755745,0.0,0.0139761066013172,0.0,0.0,0.0,0.0
INSL6,0.0,0.0,0.0022925049125105267,0.0,0.16995160265492354,0.15882366034887183,0.0,0.0,0.0,0.0
INSM1,0.0,0.0,0.05902030504351081,0.0,0.0,0.25405972986657416,0.0,0.5482200691910704,0.0,0.0
INSM2,0.0,0.0,0.678153914955106,0.3550287013271255,0.0,0.04177515699188237,0.0,0.0,0.0,0.0
INSR,0.0,0.24137709347355343,0.0,0.2049216369854597,0.0,0.22317856390819119,0.0,0.21744916940831255,0.0,0.0
INTS1,0.0,0.0,0.19013755029475063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTS10,0.0,0.0,0.23715252684322286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTS12,0.0,0.0,0.026340413586600542,0.0,0.0,0.0,0.08908045977011494,0.0,0.0,0.0
INTS2,0.0,0.0,0.0,0.02163515016685206,0.0,0.0,0.0,0.0,0.0,0.0
INTS3,0.2548332871035264,0.007559880239520958,0.058809768878076166,0.0,0.0,0.0,0.0,0.0,0.0,0.11933471933471934
INTS4,0.0,0.0,0.0,0.0,0.0168600078647267,0.15499780338997032,0.0,0.10437095764656791,0.0,0.11611226611226612
INTS4P1,0.0,0.0,0.012333229910021719,0.24947183920985433,0.0,0.34290389257691223,0.0,0.0,0.0,0.0
INTS4P2,0.0,0.0,0.2615297541793383,0.5791696821919632,0.0,0.14347526420585083,0.0,0.0,0.0,0.0
INTS6,0.0,0.0,0.13570225507626088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTS6-AS1,0.254722660836359,0.0,0.0,0.0,0.03514549744396382,0.0,0.033503134796238246,0.09618193198414354,0.0,0.44306700484195244
INTS6P1,0.0,0.10776018830540483,0.0,0.0,0.0,0.1802334132199291,0.0,0.0,0.2668125231128302,0.0
INTS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023784686000417277,0.0,0.18110034395510188
INTS8,0.0,0.0,0.050458500982502104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTU,0.5237092161754466,0.0,0.0,0.08805595408895266,0.0,0.0,0.0,0.0,0.0,0.0
INVS,0.0,0.0,0.07092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.04158004158004158
IP6K1,0.0,0.0,0.0,0.0,0.0,0.27432599755130216,0.0,0.0,0.08884484897760273,0.0
IP6K2,0.0,0.0,0.0,0.14591651332661987,0.0,0.0,0.13100835945663533,0.0,0.0,0.0
IP6K3,0.0,0.0,0.0,0.0,0.0,0.08115871993127148,0.0,0.8986977232637287,0.0,0.0
IPCEF1,0.0,0.0,0.28582314608168247,0.0,0.6525798405963772,0.0,0.0,0.0,0.0,0.0
IPMK,0.0,0.0,0.0,0.0,0.10499048715042447,0.10812848486279261,0.0,0.0,0.0,0.0
IPMKP1,0.0,0.0,0.42029117560715895,0.0,0.11626838235294118,0.0,0.0,0.0,0.0,0.0
IPO11,0.0,0.0,0.1051043323664265,0.0,0.0,0.0017898504948410192,0.0,0.0,0.0,0.0
IPO13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818537808543289,0.0,0.0
IPO4,0.03670369849528899,0.4465497499419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPO5,0.0,0.0,0.36091763192621706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPO5P1,0.0,0.0,0.10732665855712548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPO7,0.0,0.0,0.0,0.011926111908177906,0.0,0.0,0.0,0.0,0.0,0.0
IPO8,0.0,0.0,0.11390006550014035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPO8P1,0.0,0.0,0.6547363793635399,0.03406106369008536,0.0,0.18521213049471588,0.0,0.0,0.0,0.0
IPO9,0.0,0.0,0.030551136895293346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPP,0.12330844236554878,0.0,0.0,0.0,0.0,0.24737276824963694,0.056948798328108674,0.0583142082203213,0.0,0.3719384712250129
IPPK,0.0,0.0,0.06091513053242257,0.0,0.0,0.0,0.0,0.0,0.2588812526106934,0.0
IPPKP1,0.0,0.12617626650414152,0.0,0.0,0.0,0.4876344593489371,0.0,0.0,0.0,0.0
IQCA1,0.7096377193367602,0.0,0.2661892080278706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQCA1L,0.5141030464038341,0.0,0.0,0.0,0.0,0.5942915783809666,0.0,0.11236093943139679,0.0,0.0
IQCB1,0.0,0.0,0.198980002880148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQCC,0.0,0.0,0.42766177826154705,0.29311441731829124,0.0,0.0,0.0,0.0,0.0,0.0
IQCD,0.2257752812451671,0.0,0.0,0.0,0.0,0.18233577863923606,0.0,0.0,0.0,0.3931231840383192
IQCE,0.09675020436199083,0.0,0.013965565640497802,0.0,0.0,0.23243851662748316,0.0,0.0,0.0,0.0
IQCF1,0.0,0.0,0.5589533818947906,0.0,0.0,0.11510185327002603,0.06365935919055649,0.0,0.0,0.0
IQCF2,0.0,0.0,0.0,0.0,0.0,0.6560845042147961,0.0,0.024351050679851667,0.0,0.0
IQCF3,0.0,0.0,0.5916985900714465,0.0,0.0,0.6548322929585892,0.0,0.0,0.0,0.0
IQCF4,0.0,0.0,0.6969186600866255,0.0,0.0,0.415654488397337,0.0,0.0,0.0,0.0
IQCF6,0.0,0.0,0.0,0.0,0.0,0.04934493127147766,0.8439164865444021,0.0,0.0,0.0
IQCG,0.16287462868514307,0.0,0.02105361654346402,0.0,0.1547603643797275,0.0,0.0,0.0,0.0,0.0
IQCH,0.0645708381431243,0.0,0.17184429680920746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQCH-AS1,0.21863169183376757,0.06085329341317365,0.0,0.0,0.2326607632104718,0.0,0.07046760710553814,0.0,0.0,0.0
IQCJ,0.0,0.0,0.7119128755047933,0.0,0.0,0.0915913616173993,0.0,0.0,0.0,0.0
IQCJ-SCHIP1,0.0,0.0,0.6926330961200051,0.0,0.0,0.2727908014314973,0.0,0.0,0.0,0.0
IQCJ-SCHIP1-AS1,0.0,0.0,0.06245746192014813,0.0,0.0,0.0,0.0,0.7903175177032185,0.0,0.0
IQCK,0.5420421747845848,0.030464071856287425,0.0,0.20333420842223865,0.0,0.0,0.10475444096133751,0.3288671133247729,0.0,0.0
IQGAP1,0.0,0.25750837469688526,0.030714887246186956,0.0,0.0,0.0,0.0,0.46780740711060387,0.15438397581254723,0.0
IQGAP2,0.0,0.0,0.0,0.4186299379351838,0.0,0.2285161125890855,0.0,0.0,0.0,0.7592394244145103
IQGAP3,0.0,0.0,0.1402638719940114,0.0,0.0,0.4921853088866641,0.0,0.0,0.0,0.0
IQSEC1,0.0,0.041691616766467064,0.21507745319704175,0.0,0.0,0.23726047588966098,0.0,0.0,0.0,0.14261954261954263
IQSEC2,0.0,0.0,0.27860904702977596,0.0,0.0,0.17469990941495256,0.0,0.0,0.0,0.0
IQSEC3,0.0,0.0,0.24981272609575123,0.1834640250732197,0.0,0.2761587666552464,0.0,0.0,0.0,0.0
IQUB,0.1540524433849821,0.0,0.34312596926092337,0.0,0.0,0.04342165722162659,0.0,0.0,0.0,0.0
IRAK1,0.0,0.0,0.12452044540095443,0.0,0.2014269319542111,0.0,0.0,0.0,0.0,0.20514249320593228
IRAK1BP1,0.0,0.0,0.19036064010072998,0.0,0.0,0.16856180248473362,0.0,0.0,0.0,0.0
IRAK2,0.0,0.0,0.0,0.0,0.37037428725622124,0.24427154902931272,0.0,0.48393550615943326,0.0,0.0
IRAK3,0.0,0.5894134459971963,0.0,0.2225421439093014,0.6384864242927335,0.0,0.0,0.0,0.11933359608200836,0.23265777052422004
IRAK4,0.0,0.4283488566671915,0.0,0.0,0.5056591615466207,0.0,0.0,0.26351110253751286,0.0,0.03336798336798337
IREB2,0.0,0.0,0.02063254421259474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF1,0.11136954280658667,0.6999513433518363,0.0,0.0,0.04797483287455761,0.10555204717542271,0.0,0.0,0.0,0.12230113476041815
IRF2,0.3171104658931063,0.04738023952095809,0.0,0.0,0.19254202366461348,0.02063592335228469,0.12193051201671891,0.1969418215738496,0.0,0.0
IRF2BP1,0.0,0.0,0.0,0.11790878754171301,0.0,0.0,0.0,0.20827187585123713,0.0,0.0
IRF2BP2,0.024750386724792576,0.0,0.0,0.07808676307007786,0.14289225324419977,0.0,0.0,0.15939912372209472,0.3417256608664007,0.0
IRF2BPL,0.0,0.0,0.0,0.0,0.05277288993286068,0.032612128869235625,0.0,0.0,0.0,0.0
IRF3,0.4015395436942728,0.02971556886227545,0.0,0.0,0.35616105905196493,0.0,0.0,0.003077404548299604,0.0,0.0
IRF4,0.0,0.0,0.0,0.0,0.541265896030894,0.49118343478740434,0.0,0.0,0.0,0.0
IRF5,0.0,0.0,0.0,0.0,0.9247697080979743,0.0,0.0,0.0,0.0,0.0
IRF6,0.0,0.815618838250735,0.0,0.0,0.03838597624578068,0.32209807667050905,0.0,0.0,0.0,0.0
IRF7,0.3702931585698989,0.5875198090110192,0.0,0.0,0.6567839838423383,0.0,0.0,0.261435055294121,0.0,0.0
IRF8,0.0,0.0,0.0,0.0,0.9877321929120612,0.0156786941580756,0.0,0.0,0.0,0.0
IRF9,0.3276245000537041,0.30427527451102043,0.0,0.0,0.2580558706390701,0.0,0.4057125544525428,0.007928228666805759,0.0854119425547997,0.0
ACOD1,0.0,0.0,0.0,0.0,0.0,0.47077700720998095,0.0,0.10258898864581102,0.0,0.0
IRGM,0.014465379272658419,0.0,0.0,0.0,0.0,0.4271298941878046,0.0,0.002660129355309827,0.0,0.0
IRGQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRS1,0.0,0.0,0.0,0.28843204947949497,0.0,0.0850575500973618,0.0,0.0,0.0,0.08438538705650558
IRS2,0.0,0.0,0.05831851782539534,0.0,0.12875313902350166,0.0,0.0,0.0,0.0,0.0
IRS3P,0.6828867703924518,0.0,0.0,0.0,0.0,0.1031124736243984,0.0,0.0,0.0,0.0
IRS4,0.0,0.0,0.0,0.7146855718646492,0.0,0.06153315974881299,0.0,0.0,0.0,0.0
IRX1,0.3580118634491112,0.0,0.0,0.0,0.0,0.13348367697594501,0.7412789786867612,0.0,0.1420728441349759,0.0
IRX2,0.0,0.0,0.0,0.0,0.0,0.2327666174430645,0.8871841251087368,0.17985166872682323,0.0,0.0
IRX3,0.8835458731221247,0.0,0.0,0.0,0.2531524269831143,0.0,0.0,0.04517923362175525,0.0,0.0
IRX4,0.012631233595800526,0.0,0.0,0.0,0.0,0.5632997393144812,0.04520917678812416,0.0,0.07913903047740535,0.0
IRX6,0.0,0.0,0.0,0.4500557891545598,0.0,0.0,0.713397417252775,0.0,0.0,0.0
ISCA1,0.0,0.0,0.15603194714837484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISCA1P3,0.0,0.0,0.6241352790089242,0.0,0.0,0.09151478021136468,0.0,0.0,0.0,0.0
ISCA2,0.0,0.0,0.00968466360999345,0.03587319243604004,0.0,0.0,0.0,0.0,0.0,0.08796353821395558
ISCA2P1,0.0,0.4436731883352584,0.23100495929634135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISCU,0.0,0.0,0.18394012212093036,0.11531563845050215,0.0,0.0,0.0,0.0,0.0,0.0
ISG15,0.0,0.6287092015992776,0.0,0.2007230255839822,0.0,0.0,0.30572354143134545,0.0,0.5726942199458391,0.0
ISG20,0.0,0.03339427283540336,0.0,0.2521967258375718,0.0,0.0,0.06145506792058516,0.2475642785613651,0.17003249191284997,0.0
ISG20L2,0.0,0.0,0.16630017778609527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISL1,0.0,0.0,0.0,0.0,0.21314670432035235,0.6444606611624368,0.0,0.130778739184178,0.0,0.0
ISL2,0.0,0.0,0.0,0.0,0.0,0.7701224585662068,0.0,0.5188876339502627,0.0,0.0
ISLR,0.0,0.0,0.24859642556376907,0.0,0.0,0.0,0.0,0.0,0.3006654039345905,0.8591748797448095
ISLR2,0.0,0.0,0.2201038645082811,0.0,0.0,0.0,0.0,0.0,0.052734375,0.0
ISM1,0.0,0.3466257382932345,0.0,0.2189655172413793,0.0,0.2375083407412955,0.0,0.0,0.18677711220178128,0.8395079144289004
ISM1-AS1,0.0,0.4392164967909401,0.0,0.19860956618464962,0.0,0.0,0.0,0.0,0.0,0.9552887510392813
ISM2,0.0,0.47630007022133836,0.0,0.0,0.11223979878650718,0.3911118259025774,0.0,0.0,0.0,0.0
ISOC1,0.0,0.0,0.0,0.18253615127919912,0.0,0.11901662897560636,0.0,0.07046734821614856,0.0,0.0
ISOC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21877598185621427,0.0,0.0
ISPD,0.0,0.0,0.2360413360966827,0.0,0.0,0.0,0.0,0.0,0.0,0.23027961825958487
IST1,0.00576571508929827,0.0,0.0,0.0,0.06124655918206842,0.0,0.0,0.06921552263717921,0.0,0.0
ISX,0.0,0.0,0.0,0.0,0.14458884805164363,0.1665803421990088,0.0,0.0,0.8500641847524937,0.0
ISY1,0.0,0.0,0.15069710863666136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISY1-RAB43,0.0,0.0,0.1442874520445401,0.0,0.0,0.05240549828178694,0.0,0.0,0.0,0.0
ISYNA1,0.0,0.028293413173652696,0.0,0.3503557276297751,0.0,0.11959976856223664,0.0,0.0,0.8545223475028126,0.045101196159828084
ITCH,0.0,0.0,0.0020094562647754136,0.0,0.006685017695635077,0.06238155401137081,0.0,0.25138226460386925,0.0,0.0
ITFG1,0.0,0.0,0.19184397163120567,0.1909971305595409,0.0,0.23510212676352915,0.0,0.0,0.0,0.0
ITFG1-AS1,0.0,0.0,0.16248864358909065,0.13041694024950756,0.0,0.12099862153469138,0.0,0.0,0.0,0.0
ITFG2,0.0,0.0,0.011860203986151398,0.0,0.16049809544221738,0.0,0.0,0.009910285833507199,0.0,0.0
FAM234A,0.08152861763465054,0.0,0.0,0.0,0.0,0.1624802861372877,0.0,0.0,0.0,0.0
ITGA1,0.0,0.5630687950482378,0.0,0.15539488320355951,0.0,0.42046570642652925,0.0,0.0,0.5804282708432535,0.016829533116178068
ITGA10,0.0,0.22355129893665354,0.0,0.0,0.0,0.03144288176241119,0.0,0.0,0.534056617801201,0.448290338766594
ITGA11,0.0,0.0,0.24270141293159914,0.0,0.0,0.0,0.0,0.0,0.0,0.7878005099848066
ITGA2,0.0,0.3100834508136142,0.0,0.0,0.0,0.0,0.0,0.821940829650408,0.0,0.0
ITGA2B,0.0,0.0,0.10522129690277908,0.0,0.0,0.097076573224188,0.0,0.06173260572987722,0.0,0.0
ITGA3,0.0,0.0,0.1295733133713858,0.0,0.0,0.11178669193514425,0.0,0.0,0.0,0.04493600445186422
ITGA4,0.0,0.0,0.23947319172826798,0.0,0.0,0.0,0.08104996731283293,0.0,0.5335576508588874,0.0
ITGA5,0.0,0.8711159206386048,0.0,0.0,0.6652932998667613,0.0,0.0,0.0,0.0,0.0
ITGA6,0.46076902591858904,0.8428252094804711,0.0,0.0,0.28370329031951436,0.0,0.0,0.0,0.0,0.0
ITGA7,0.6835375519695712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6096983361306871,0.0
ITGA8,0.0,0.0,0.0,0.3512984098384464,0.0,0.21696559354329614,0.38420311251729977,0.0,0.0,0.4476501781149123
ITGA9,0.0,0.0,0.0,0.0,0.17534891140761258,0.22781985233462063,0.052638453500522465,0.0,0.0,0.0
ITGA9-AS1,0.18801949304146792,0.0,0.016211284738467297,0.0,0.0,0.21121952852493864,0.0,0.0,0.0,0.0
ITGAD,0.06282808398950131,0.0071635836053681535,0.0,0.0,0.1330418935022102,0.47099771852491323,0.0,0.0,0.0,0.0
ITGAE,0.03371537055266489,0.0,0.0,0.0,0.0,0.0,0.0,0.04297934487794701,0.0,0.0
ITGAL,0.0,0.0,0.0,0.0,0.600253648651224,0.38158277488695397,0.0,0.0,0.0,0.0
ITGAM,0.0,0.0,0.0,0.0,0.7971952681574607,0.128047915133517,0.0,0.0,0.0,0.0
ITGAV,0.31042627365425124,0.1659431137724551,0.0,0.0,0.0337200157294534,0.0,0.4274906483783185,0.14928020029209263,0.0,0.0
ITGAX,0.0,0.0,0.0,0.0,0.8540443903582602,0.0,0.0,0.0,0.0,0.0
ITGB1,0.0,0.18327716167230285,0.0,0.141123985202752,0.0,0.027400505369551485,0.0,0.0,0.12698412698412698,0.036382536382536385
ITGB1BP1,0.0,0.0,0.20752083627818513,0.0,0.0,0.0,0.0,0.0,0.032072368421052634,0.0
AC022149.1,0.0,0.5145901341344096,0.0,0.15589543937708564,0.04935116004718836,0.0,0.07334117032392895,0.22018844694454237,0.22872393616138356,0.017151767151767153
ITGB2,0.0,0.0,0.0,0.0,0.8439864257025572,0.04185459621993127,0.0,0.0,0.0,0.0
ITGB2-AS1,0.0,0.0,0.0,0.0,0.980970486312927,0.0,0.0,0.0,0.0,0.0
ITGB3,0.0,0.08688946915744138,0.0,0.0,0.26453025892884846,0.21006170520435122,0.0,0.0,0.0,0.0
ITGB3BP,0.0,0.0,0.0765649854963975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB4,0.8709806657866535,0.0,0.0,0.0,0.0,0.08325279209621993,0.0,0.0,0.0,0.0
ITGB5,0.4461623965919497,0.0,0.0,0.2007947216977895,0.5813861026605109,0.4242552827182282,0.11651257091365985,0.0,0.2284609850605719,0.2591004873578163
ITGB6,0.09337137234427753,0.0,0.0,0.0,0.0,0.5755196699745501,0.0,0.0,0.0,0.0
ITGB7,0.2891812551235729,0.0571844801445702,0.0,0.0,0.5668855189040459,0.1168921821305842,0.0,0.0,0.0,0.0
ITGB8,0.3652204395264076,0.0,0.09495181061102274,0.0,0.0,0.0,0.5780156408542096,0.4044624785613362,0.0,0.0
ITGBL1,0.0,0.0,0.0,0.2014549283996406,0.0,0.0,0.0,0.0,0.0,0.2145393049399727
ITIH2,0.0,0.0,0.11116309534949004,0.0,0.0,0.10346392783722239,0.0,0.0,0.0,0.8441792309607037
ITIH3,0.2604824946192521,0.0,0.17574261629700744,0.0,0.0,0.12900209394880574,0.0,0.0,0.0,0.0
ITIH4,0.2759417035736237,0.0,0.1827219986899972,0.0,0.0,0.05898610233733417,0.0,0.0,0.08275082236842106,0.0
ITIH4-AS1,0.0,0.0,0.0,0.0,0.0,0.7919448680737827,0.0,0.32973044560098563,0.0,0.0
ITIH5,0.12141191874553157,0.46268594524505974,0.0,0.0,0.22385282355696542,0.3775799992076465,0.0,0.0,0.6605666325709431,0.597473954476804
ITIH6,0.010722823794121783,0.0,0.0,0.0,0.0,0.46923449015840946,0.04832810867293626,0.0,0.0,0.0
ITK,0.0,0.24403379218758867,0.0,0.031535038932146826,0.06078605541776644,0.4891747730187874,0.0,0.0,0.0,0.0
ITLN1,0.35775674626054776,0.0,0.0,0.0,0.08724449201591722,0.4872341936966398,0.0,0.0,0.0,0.0
ITM2A,0.0,0.6576798559762312,0.18641807803873867,0.0,0.0,0.0,0.0,0.4393317654967795,0.0,0.0
ITM2B,0.0,0.0,0.0,0.2923471081370501,0.24018466765826194,0.0,0.0,0.07213644898810766,0.14002267573696145,0.0
ITM2C,0.1546547602306286,0.0,0.0,0.15299154727953745,0.0,0.0,0.3305032869549171,0.0,0.03042328042328042,0.0
ITPA,0.05948530445788215,0.0,0.04947599887714045,0.0,0.0,0.0,0.10468913270637409,0.02607969956186105,0.0,0.0
ITPK1,0.14064904563746441,0.0,0.16047534387573686,0.0,0.0,0.0,0.0,0.13621969666996747,0.0,0.0
ITPK1-AS1,0.1084150124812923,0.0,0.22110975952091325,0.0,0.03481158088235294,0.0,0.0,0.03086630286493861,0.0,0.0
ITPKA,0.0,0.0,0.7047071785385972,0.0,0.0,0.09940266503293001,0.0,0.0,0.0,0.0
ITPKB,0.6591717754835502,0.31915912420682935,0.0,0.0,0.317449579826421,0.0,0.0,0.4425264156086712,0.11476175901533618,0.0
ITPKB-IT1,0.620350211231413,0.49654754815819413,0.0,0.0,0.3217035856756223,0.029451245704467353,0.0,0.3276907995977859,0.06976432779860739,0.0
ITPKC,0.005273519898748418,0.0,0.0888930476279592,0.0,0.0,0.04326226166984694,0.0,0.0,0.0,0.0
ITPR1,0.0,0.0,0.4454762841771665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITPR1-AS1,0.0,0.0,0.17156358192196125,0.0,0.0,0.0,0.0,0.0,0.0,0.26203100333385454
ITPR2,0.44732977401999857,0.0,0.0,0.0,0.5478347652932042,0.291092617436552,0.3528065627657279,0.0,0.0,0.0
ITPR3,0.07277457460272817,0.7201068097910932,0.0,0.009566184649610678,0.0,0.1739573700268966,0.0,0.0,0.0,0.0
ITPRIP,0.2870080101214672,0.6164995755228604,0.0,0.0,0.43533458287029425,0.0743664089347079,0.0,0.0,0.3593345717743147,0.40721335843485684
